File	Terminals	Reading time (s)	Encoding time (s)	Total time (s)	Current memory (KB)	Peak memory (KB)
2089.newick	20	0.0012316703796386719	0.08333420753479004	0.08456659317016602	9.116	20.501
4903.newick	4	0.0009205341339111328	0.003854036331176758	0.0047757625579833984	2.847	14.212
1267.newick	21	0.0012307167053222656	0.08545088768005371	0.08668231964111328	14.381	26.808
1570.newick	20	0.0011053085327148438	0.06782007217407227	0.06892609596252441	8.21	19.104
4182.newick	13	0.001081705093383789	0.04453134536743164	0.04561352729797363	6.777	16.782
3196.newick	20	0.0011005401611328125	0.0982201099395752	0.09932136535644531	11.137	23.302
3964.newick	17	0.0011172294616699219	0.07383131980895996	0.07494926452636719	9.899	21.033
820.newick	23	0.001264333724975586	0.09527087211608887	0.09653615951538086	14.726	28.094
548.newick	28	0.0014026165008544922	0.09092211723327637	0.09232568740844727	15.097	26.753
4281.newick	11	0.00106048583984375	0.027327537536621094	0.02838873863220215	6.045	15.878
844.newick	23	0.0012347698211669922	0.0922243595123291	0.0934598445892334	15.186	29.392
4915.newick	4	0.0008869171142578125	0.0031337738037109375	0.004021167755126953	2.845	14.21
1968.newick	20	0.0010938644409179688	0.08781957626342773	0.08891463279724121	13.474	25.57
878.newick	23	0.0020656585693359375	0.06688785552978516	0.0689551830291748	10.904	22.822
3481.newick	20	0.0021588802337646484	0.11647248268127441	0.11863279342651367	11.921	24.049
1354.newick	21	0.0020515918731689453	0.07447695732116699	0.07652902603149414	12.224	25.169
3419.newick	20	0.0011925697326660156	0.06994986534118652	0.07114291191101074	9.316	20.588
4843.newick	4	0.0010364055633544922	0.00252532958984375	0.0035622119903564453	2.685	14.19
1169.newick	21	0.001271963119506836	0.07410669326782227	0.0753791332244873	14.686	27.368
1814.newick	20	0.0011451244354248047	0.10965561866760254	0.11080145835876465	11.981	24.339
1662.newick	20	0.0018529891967773438	0.07465529441833496	0.07650899887084961	9.016	20.44
1028.newick	22	0.0013649463653564453	0.10173821449279785	0.1031036376953125	13.644	26.83
187.newick	41	0.0019304752349853516	0.19386744499206543	0.19579863548278809	31.132	50.676
935.newick	22	0.0011925697326660156	0.06091618537902832	0.06210923194885254	13.824	25.881
4312.newick	10	0.0008802413940429688	0.022619009017944336	0.02349996566772461	5.578	15.36
1386.newick	21	0.0018794536590576172	0.11018919944763184	0.11206912994384766	13.09	26.52
3770.newick	19	0.0010211467742919922	0.05817770957946777	0.05919933319091797	9.007	19.669
2502.newick	20	0.0010781288146972656	0.055245399475097656	0.05632376670837402	9.568	20.253
3597.newick	19	0.000978708267211914	0.053488731384277344	0.05446791648864746	8.192	18.282
2526.newick	20	0.0015225410461425781	0.10360050201416016	0.10512351989746094	11.635	24.066
294.newick	34	0.0013670921325683594	0.14490675926208496	0.14627432823181152	23.285	40.615
2102.newick	20	0.0018393993377685547	0.07394552230834961	0.07578539848327637	9.95	21.578
236.newick	40	0.0015451908111572266	0.1974630355834961	0.19900870323181152	27.24	47.495
51.newick	75	0.0023703575134277344	0.5062987804412842	0.5086696147918701	62.349	97.187
1938.newick	20	0.0018911361694335938	0.1071007251739502	0.1089925765991211	12.106	24.305
4863.newick	4	0.0009267330169677734	0.003136157989501953	0.004063129425048828	2.845	14.21
3114.newick	20	0.0011458396911621094	0.09151506423950195	0.09266138076782227	14.305	27.225
511.newick	28	0.0012521743774414062	0.11592245101928711	0.11717510223388672	18.34	32.982
2090.newick	20	0.0010983943939208984	0.07920956611633301	0.08030843734741211	10.944	22.534
4584.newick	6	0.0008635520935058594	0.009677410125732422	0.010541439056396484	3.998	14.814
4800.newick	4	0.0008144378662109375	0.0032019615173339844	0.004016876220703125	2.861	14.21
509.newick	28	0.0012516975402832031	0.08623933792114258	0.08749151229858398	21.152	35.626
39.newick	86	0.0023987293243408203	0.5637009143829346	0.5661003589630127	71.522	101.481
813.newick	23	0.001203775405883789	0.06978130340576172	0.07098555564880371	15.081	27.681
2295.newick	20	0.0011074542999267578	0.06950592994689941	0.07061386108398438	9.882	21.696
3578.newick	19	0.0010230541229248047	0.04892539978027344	0.049948930740356445	7.523	18.272
3369.newick	20	0.001062631607055664	0.07926368713378906	0.08032727241516113	11.166	22.701
1357.newick	21	0.0011093616485595703	0.09886384010314941	0.09997344017028809	12.426	25.122
2199.newick	20	0.0010766983032226562	0.08239459991455078	0.08347177505493164	11.453	23.176
2105.newick	20	0.0011055469512939453	0.05212116241455078	0.05322718620300293	8.534	19.107
1441.newick	20	0.0010800361633300781	0.09360408782958984	0.09468460083007812	12.758	24.755
1613.newick	20	0.0010683536529541016	0.08936142921447754	0.09043025970458984	11.641	24.145
3952.newick	17	0.0010173320770263672	0.06319141387939453	0.0642092227935791	9.831	20.723
2635.newick	20	0.0010781288146972656	0.0799400806427002	0.08101844787597656	11.972	23.627
2989.newick	20	0.0010957717895507812	0.09141063690185547	0.09250688552856445	12.328	24.956
2634.newick	20	0.0010941028594970703	0.09666204452514648	0.09775686264038086	12.088	24.636
3623.newick	19	0.0010771751403808594	0.08318805694580078	0.08426570892333984	11.267	23.308
1147.newick	21	0.0011439323425292969	0.08182573318481445	0.08297038078308105	12.935	25.943
3066.newick	20	0.0011191368103027344	0.08150672912597656	0.0826263427734375	11.879	23.584
4395.newick	8	0.0008568763732910156	0.012101411819458008	0.012958765029907227	4.975	15.024
4068.newick	16	0.0010106563568115234	0.05278825759887695	0.05379962921142578	10.131	20.84
1817.newick	20	0.0010178089141845703	0.04368877410888672	0.04470705986022949	8.396	18.665
2380.newick	20	0.0010504722595214844	0.06972908973693848	0.07078027725219727	9.88	21.839
4193.newick	13	0.0009560585021972656	0.03497505187988281	0.03593182563781738	6.743	16.689
2511.newick	20	0.0010483264923095703	0.06360912322998047	0.06465792655944824	9.785	20.672
2762.newick	20	0.0010974407196044922	0.08683252334594727	0.08793067932128906	11.35	23.648
3998.newick	17	0.0017936229705810547	0.06312274932861328	0.06491684913635254	9.939	21.377
1609.newick	20	0.0010781288146972656	0.07991814613342285	0.08099675178527832	10.482	22.802
500.newick	29	0.00127410888671875	0.11701273918151855	0.11828756332397461	20.246	35.674
1745.newick	20	0.0010859966278076172	0.04614543914794922	0.04723215103149414	8.004	18.429
3163.newick	20	0.0011000633239746094	0.09797358512878418	0.09907412528991699	12.048	24.628
525.newick	28	0.0012662410736083984	0.08675813674926758	0.08802485466003418	15.664	28.947
265.newick	38	0.0015239715576171875	0.1629314422607422	0.16445589065551758	25.367	51.56
2203.newick	20	0.0010807514190673828	0.08995676040649414	0.09103822708129883	12.335	24.632
3660.newick	19	0.0010161399841308594	0.0550999641418457	0.056116580963134766	8.587	19.695
2567.newick	20	0.0014271736145019531	0.04799175262451172	0.049419403076171875	8.318	18.454
1571.newick	20	0.0011134147644042969	0.07459855079650879	0.07571244239807129	9.608	21.023
805.newick	23	0.001131296157836914	0.08411431312561035	0.08524608612060547	14.803	28.332
2082.newick	20	0.0010268688201904297	0.06593203544616699	0.06695914268493652	10.104	21.287
2031.newick	20	0.0010647773742675781	0.09394216537475586	0.09500741958618164	11.631	24.04
1675.newick	20	0.0009920597076416016	0.0343325138092041	0.035325050354003906	7.636	17.829
3290.newick	20	0.0010716915130615234	0.08662128448486328	0.08769345283508301	12.34	25.892
872.newick	23	0.00116729736328125	0.09418749809265137	0.09535527229309082	14.901	28.689
2829.newick	20	0.0010848045349121094	0.07102584838867188	0.07211089134216309	10.276	21.721
640.newick	26	0.0011813640594482422	0.07165265083312988	0.07283449172973633	16.498	29.29
2854.newick	20	0.0011277198791503906	0.0653071403503418	0.06643533706665039	10.527	21.206
291.newick	34	0.0013651847839355469	0.10844278335571289	0.10980844497680664	24.302	44.274
117.newick	51	0.0017039775848388672	0.23027610778808594	0.231980562210083	38.111	66.946
3201.newick	20	0.0010318756103515625	0.05982089042663574	0.06085324287414551	9.592	21.049
290.newick	34	0.0013804435729980469	0.11341381072998047	0.11479473114013672	22.716	37.243
2934.newick	20	0.001138448715209961	0.0912485122680664	0.09238743782043457	12.226	24.023
2140.newick	20	0.0011143684387207031	0.08767867088317871	0.08879375457763672	11.414	23.292
2686.newick	20	0.00115203857421875	0.10132765769958496	0.10248017311096191	12.342	24.103
4708.newick	4	0.0008437633514404297	0.0016064643859863281	0.002450704574584961	2.693	14.198
2961.newick	20	0.0010557174682617188	0.04407191276550293	0.04512834548950195	10.321	20.633
1419.newick	21	0.0011723041534423828	0.06992673873901367	0.07109975814819336	12.988	26.04
3057.newick	20	0.0011565685272216797	0.09183001518249512	0.092987060546875	12.266	24.841
2503.newick	20	0.0013012886047363281	0.07767868041992188	0.07898068428039551	10.738	22.791
1227.newick	21	0.0011243820190429688	0.07763195037841797	0.07875680923461914	9.921	22.348
2972.newick	20	0.0010886192321777344	0.0523524284362793	0.053441524505615234	8.664	20.024
4204.newick	13	0.0009791851043701172	0.04047560691833496	0.04145526885986328	7.357	17.256
302.newick	33	0.0014107227325439453	0.12875103950500488	0.13016223907470703	21.25	36.494
3784.newick	19	0.0011997222900390625	0.08376836776733398	0.08496856689453125	11.435	23.678
3147.newick	20	0.0011832714080810547	0.10115265846252441	0.10233640670776367	11.968	24.888
4491.newick	7	0.0009174346923828125	0.010729789733886719	0.011647701263427734	4.495	14.952
2220.newick	20	0.0011053085327148438	0.09070301055908203	0.09180879592895508	12.867	26.242
3140.newick	20	0.0011487007141113281	0.09880232810974121	0.09995150566101074	12.156	24.302
272.newick	37	0.0015170574188232422	0.142927885055542	0.14444541931152344	27.354	45.839
3332.newick	20	0.0011014938354492188	0.07289910316467285	0.07400107383728027	9.188	21.125
1140.newick	21	0.0011496543884277344	0.10617995262145996	0.1073300838470459	13.1	25.566
4075.newick	16	0.00107574462890625	0.0641641616821289	0.06524038314819336	8.462	19.448
1678.newick	20	0.0010952949523925781	0.06479907035827637	0.06589484214782715	10.472	21.255
1796.newick	20	0.0011692047119140625	0.0996549129486084	0.10082459449768066	12.402	24.969
1587.newick	20	0.001132965087890625	0.09955263137817383	0.10068607330322266	12.188	24.674
1326.newick	21	0.0010890960693359375	0.07220005989074707	0.07328963279724121	10.113	22.108
2263.newick	20	0.0011172294616699219	0.09974813461303711	0.10086584091186523	12.254	24.623
1374.newick	21	0.0011696815490722656	0.06972241401672363	0.0708925724029541	12.034	25.305
3690.newick	19	0.001119375228881836	0.08420300483703613	0.08532285690307617	11.611	26.804
1595.newick	20	0.001130819320678711	0.10747623443603516	0.10860800743103027	12.328	24.532
81.newick	61	0.002051830291748047	0.33486056327819824	0.3369128704071045	53.39	86.036
317.newick	32	0.0013186931610107422	0.17408156394958496	0.1754007339477539	20.294	36.43
252.newick	39	0.0014939308166503906	0.1759040355682373	0.177398681640625	26.418	53.606
4841.newick	4	0.0008897781372070312	0.002996206283569336	0.003886699676513672	3.517	14.21
1698.newick	20	0.001050710678100586	0.051894187927246094	0.05294537544250488	11.174	22.146
2666.newick	20	0.0011255741119384766	0.10445594787597656	0.10558199882507324	13.062	25.747
814.newick	23	0.0011980533599853516	0.06588077545166016	0.06707930564880371	14.369	26.349
2535.newick	20	0.001177072525024414	0.09523272514343262	0.09641027450561523	11.982	24.575
2815.newick	20	0.0010578632354736328	0.0400238037109375	0.041082143783569336	8.642	18.868
1032.newick	22	0.0011658668518066406	0.09432840347290039	0.09549450874328613	14.316	27.961
723.newick	25	0.0012476444244384766	0.07483053207397461	0.07607865333557129	16.241	28.105
2841.newick	20	0.0011801719665527344	0.09322547912597656	0.0944061279296875	11.878	24.276
1059.newick	22	0.0011434555053710938	0.10888218879699707	0.11002612113952637	14.558	27.063
806.newick	23	0.0011913776397705078	0.06703662872314453	0.06822848320007324	15.421	27.405
793.newick	24	0.0012443065643310547	0.09096479415893555	0.0922095775604248	15.429	29.103
2480.newick	20	0.0010285377502441406	0.052297115325927734	0.05332612991333008	8.694	20.111
2115.newick	20	0.0011076927185058594	0.09478592872619629	0.09589385986328125	11.935	23.676
2441.newick	20	0.0011026859283447266	0.08944296836853027	0.0905461311340332	12.228	24.09
883.newick	23	0.0011451244354248047	0.09764504432678223	0.09879064559936523	12.783	24.781
3432.newick	20	0.0011179447174072266	0.0791788101196289	0.08029723167419434	11.133	22.884
2506.newick	20	0.0011055469512939453	0.09065866470336914	0.09176468849182129	12.194	24.597
2940.newick	20	0.001134634017944336	0.08936285972595215	0.09049797058105469	12.172	24.024
4121.newick	15	0.0010571479797363281	0.04774951934814453	0.04880714416503906	7.649	17.868
3046.newick	20	0.0010976791381835938	0.09464550018310547	0.09574365615844727	12.584	25.464
3884.newick	18	0.0010662078857421875	0.05588865280151367	0.05695533752441406	9.232	20.869
4486.newick	7	0.0008912086486816406	0.0037958621978759766	0.004687786102294922	4.249	14.81
1524.newick	20	0.0011327266693115234	0.09162378311157227	0.09275698661804199	13.219	26.519
2799.newick	20	0.0011103153228759766	0.06256842613220215	0.06367921829223633	8.954	20.488
4554.newick	6	0.0008380413055419922	0.006550788879394531	0.007389545440673828	3.936	14.81
4698.newick	4	0.0008108615875244141	0.001560211181640625	0.002371549606323242	2.767	14.192
4328.newick	10	0.0008897781372070312	0.014979362487792969	0.015869617462158203	4.833	15.22
225.newick	40	0.0015475749969482422	0.1851646900177002	0.18671274185180664	28.682	51.243
4195.newick	13	0.0010156631469726562	0.040183305740356445	0.041199445724487305	6.567	16.705
750.newick	24	0.0012083053588867188	0.10824394226074219	0.10945296287536621	15.892	29.996
3295.newick	20	0.0011930465698242188	0.09906601905822754	0.10025978088378906	12.656	24.448
2218.newick	20	0.0011332035064697266	0.09476327896118164	0.09589695930480957	11.868	24.746
3454.newick	20	0.0010619163513183594	0.0450437068939209	0.04610633850097656	8.734	18.402
4295.newick	10	0.0009157657623291016	0.01438283920288086	0.015299081802368164	4.98	15.244
3054.newick	20	0.0011265277862548828	0.09457254409790039	0.09569931030273438	13.368	26.372
1226.newick	21	0.001132965087890625	0.053856611251831055	0.05499005317687988	10.804	22.876
3286.newick	20	0.0011403560638427734	0.08423876762390137	0.08537960052490234	11.743	24.164
3975.newick	17	0.0010540485382080078	0.06585097312927246	0.06690573692321777	9.116	20.63
139.newick	47	0.0016796588897705078	0.20471501350402832	0.20639538764953613	39.528	70.381
1417.newick	21	0.0011906623840332031	0.11228322982788086	0.11347460746765137	13.349	27.552
4471.newick	7	0.0013492107391357422	0.011457681655883789	0.012807846069335938	4.151	14.888
3817.newick	19	0.0016536712646484375	0.11103987693786621	0.11269426345825195	12.073	23.907
2860.newick	20	0.0016658306121826172	0.1213228702545166	0.12298965454101562	9.252	21.021
2106.newick	20	0.0017871856689453125	0.15340113639831543	0.15518879890441895	11.888	24.092
425.newick	30	0.0020585060119628906	0.2102642059326172	0.21232366561889648	20.948	36.567
1481.newick	20	0.0016481876373291016	0.06788945198059082	0.06953835487365723	8.014	18.638
2674.newick	20	0.001672983169555664	0.10890030860900879	0.11057400703430176	9.584	20.455
4076.newick	16	0.0015246868133544922	0.03809189796447754	0.039617300033569336	6.537	16.382
2453.newick	20	0.0017223358154296875	0.1442399024963379	0.14596295356750488	12.714	24.521
138.newick	47	0.002614259719848633	0.23537373542785645	0.23798847198486328	35.094	59.579
1003.newick	22	0.0011572837829589844	0.07328987121582031	0.0744478702545166	14.62	28.775
1757.newick	20	0.0011632442474365234	0.09318900108337402	0.09435272216796875	12.158	24.755
2999.newick	20	0.0010595321655273438	0.03453779220581055	0.035597801208496094	8.148	18.381
1467.newick	20	0.0010941028594970703	0.09447288513183594	0.09556746482849121	12.198	24.679
2210.newick	20	0.0011157989501953125	0.07308268547058105	0.07419896125793457	10.772	22.424
3256.newick	20	0.0011088848114013672	0.08796119689941406	0.08907055854797363	12.199	23.916
3477.newick	20	0.0010986328125	0.09899425506591797	0.10009336471557617	12.272	24.864
2939.newick	20	0.0011036396026611328	0.08962082862854004	0.09072494506835938	12.696	24.624
110.newick	52	0.0017886161804199219	0.26529955863952637	0.2670886516571045	38.195	67.214
2886.newick	20	0.0011513233184814453	0.09126400947570801	0.09241604804992676	12.126	24.295
3094.newick	20	0.0011243820190429688	0.09118175506591797	0.09230685234069824	12.346	25.013
1793.newick	20	0.0011243820190429688	0.09117555618286133	0.0923001766204834	11.789	24.843
2622.newick	20	0.0011019706726074219	0.06642937660217285	0.06753206253051758	10.16	21.367
4366.newick	9	0.0009093284606933594	0.014362096786499023	0.015271902084350586	4.839	15.18
